Id,Kind,Created at,Real money amount,Bonus amount,Confiscated bonus amount,Amount,Currency,Cash balance,Bonus balance,Converted amount,Confiscated amount,Balance
60096405,casino_result,21 May 2025 12:49:25,0.0,0.0,0.0,0.0,EUR,682.5183,0.0,0.0,0.0,682.5183
60096404,casino_result,21 May 2025 12:49:25,0.0,0.0,0.0,0.0,EUR,682.5183,0.0,0.0,0.0,682.5183
60096403,casino_wager,21 May 2025 12:49:25,-3.0,0.0,0.0,-3.0,EUR,682.5183,0.0,0.0,0.0,682.5183
60096402,casino_wager,21 May 2025 12:49:25,-1.4,0.0,0.0,-1.4,EUR,685.5183,0.0,0.0,0.0,685.5183
60096401,casino_result,21 May 2025 12:49:25,0.0,0.0,0.0,0.0,EUR,686.9183,0.0,0.0,0.0,686.9183
60096400,casino_wager,21 May 2025 12:49:24,-1.6,0.0,0.0,-1.6,EUR,686.9183,0.0,0.0,0.0,686.9183
60096399,casino_wager,21 May 2025 12:49:24,-1.4,0.0,0.0,-1.4,EUR,688.5183,0.0,0.0,0.0,688.5183
60096398,casino_result,21 May 2025 12:49:24,0.0,0.0,0.0,0.0,EUR,689.9183,0.0,0.0,0.0,689.9183
60096397,casino_wager,21 May 2025 12:49:24,-1.4,0.0,0.0,-1.4,EUR,689.9183,0.0,0.0,0.0,689.9183
60096396,casino_wager,21 May 2025 12:49:23,-1.4,0.0,0.0,-1.4,EUR,691.3183,0.0,0.0,0.0,691.3183
60096394,casino_wager,21 May 2025 12:49:23,-3.0,0.0,0.0,-3.0,EUR,692.7183,0.0,0.0,0.0,692.7183
60096393,casino_result,21 May 2025 12:49:23,0.0,0.0,0.0,0.0,EUR,695.7183,0.0,0.0,0.0,695.7183
60096392,casino_wager,21 May 2025 12:49:23,-1.6,0.0,0.0,-1.6,EUR,695.7183,0.0,0.0,0.0,695.7183
60096391,casino_result,21 May 2025 12:49:22,2.48,0.0,0.0,2.48,EUR,697.3183,0.0,0.0,0.0,697.3183
60096390,casino_wager,21 May 2025 12:49:21,-3.0,0.0,0.0,-3.0,EUR,694.8383,0.0,0.0,0.0,694.8383
60096389,casino_wager,21 May 2025 12:49:20,-3.0,0.0,0.0,-3.0,EUR,697.8383,0.0,0.0,0.0,697.8383
60096388,casino_result,21 May 2025 12:49:19,3.0,0.0,0.0,3.0,EUR,700.8383,0.0,0.0,0.0,700.8383
60096385,casino_wager,21 May 2025 12:49:16,-1.6,0.0,0.0,-1.6,EUR,697.8383,0.0,0.0,0.0,697.8383
60096384,casino_result,21 May 2025 12:49:14,0.0,0.0,0.0,0.0,EUR,699.4383,0.0,0.0,0.0,699.4383
60096383,casino_wager,21 May 2025 12:49:14,-3.0,0.0,0.0,-3.0,EUR,699.4383,0.0,0.0,0.0,699.4383
60096382,casino_wager,21 May 2025 12:49:14,-1.6,0.0,0.0,-1.6,EUR,702.4383,0.0,0.0,0.0,702.4383
60096381,casino_result,21 May 2025 12:49:13,0.75,0.0,0.0,0.75,EUR,704.0383,0.0,0.0,0.0,704.0383
60096380,casino_result,21 May 2025 12:49:13,0.0,0.0,0.0,0.0,EUR,703.2883,0.0,0.0,0.0,703.2883
60096379,casino_wager,21 May 2025 12:49:12,-1.6,0.0,0.0,-1.6,EUR,703.2883,0.0,0.0,0.0,703.2883
60096376,casino_result,21 May 2025 12:49:12,0.16,0.0,0.0,0.16,EUR,704.8883,0.0,0.0,0.0,704.8883
60096375,casino_wager,21 May 2025 12:49:11,-3.0,0.0,0.0,-3.0,EUR,704.7283,0.0,0.0,0.0,704.7283
60096373,casino_wager,21 May 2025 12:49:09,-1.6,0.0,0.0,-1.6,EUR,707.7283,0.0,0.0,0.0,707.7283
60096372,casino_wager,21 May 2025 12:49:09,-3.0,0.0,0.0,-3.0,EUR,709.3283,0.0,0.0,0.0,709.3283
60096368,casino_result,21 May 2025 12:49:07,0.0,0.0,0.0,0.0,EUR,712.3283,0.0,0.0,0.0,712.3283
60096367,casino_wager,21 May 2025 12:49:07,-1.6,0.0,0.0,-1.6,EUR,712.3283,0.0,0.0,0.0,712.3283
60096366,casino_wager,21 May 2025 12:49:07,-3.0,0.0,0.0,-3.0,EUR,713.9283,0.0,0.0,0.0,713.9283
60096365,casino_result,21 May 2025 12:49:06,0.16,0.0,0.0,0.16,EUR,716.9283,0.0,0.0,0.0,716.9283
60096364,casino_wager,21 May 2025 12:49:06,-3.0,0.0,0.0,-3.0,EUR,716.7683,0.0,0.0,0.0,716.7683
60096363,casino_wager,21 May 2025 12:49:04,-1.5,0.0,0.0,-1.5,EUR,719.7683,0.0,0.0,0.0,719.7683
60096362,casino_wager,21 May 2025 12:49:04,-3.0,0.0,0.0,-3.0,EUR,721.2683,0.0,0.0,0.0,721.2683
60096361,casino_wager,21 May 2025 12:49:03,-1.6,0.0,0.0,-1.6,EUR,724.2683,0.0,0.0,0.0,724.2683
60096360,casino_result,21 May 2025 12:49:03,0.3,0.0,0.0,0.3,EUR,725.8683,0.0,0.0,0.0,725.8683
60096359,casino_result,21 May 2025 12:49:03,0.96,0.0,0.0,0.96,EUR,725.5683,0.0,0.0,0.0,725.5683
60096358,casino_wager,21 May 2025 12:49:02,-3.0,0.0,0.0,-3.0,EUR,724.6083,0.0,0.0,0.0,724.6083
60096356,casino_wager,21 May 2025 12:49:00,-3.0,0.0,0.0,-3.0,EUR,727.6083,0.0,0.0,0.0,727.6083
60096354,casino_wager,21 May 2025 12:48:59,-3.0,0.0,0.0,-3.0,EUR,730.6083,0.0,0.0,0.0,730.6083
60096353,casino_wager,21 May 2025 12:48:58,-1.6,0.0,0.0,-1.6,EUR,733.6083,0.0,0.0,0.0,733.6083
60096352,casino_wager,21 May 2025 12:48:58,-1.5,0.0,0.0,-1.5,EUR,735.2083,0.0,0.0,0.0,735.2083
60096349,casino_result,21 May 2025 12:48:58,0.3,0.0,0.0,0.3,EUR,736.7083,0.0,0.0,0.0,736.7083
60096348,casino_result,21 May 2025 12:48:58,0.32,0.0,0.0,0.32,EUR,736.4083,0.0,0.0,0.0,736.4083
60096346,casino_wager,21 May 2025 12:48:57,-3.0,0.0,0.0,-3.0,EUR,736.0883,0.0,0.0,0.0,736.0883
60096343,casino_wager,21 May 2025 12:48:55,-3.0,0.0,0.0,-3.0,EUR,739.0883,0.0,0.0,0.0,739.0883
60096340,casino_wager,21 May 2025 12:48:54,-3.0,0.0,0.0,-3.0,EUR,742.0883,0.0,0.0,0.0,742.0883
60096339,casino_result,21 May 2025 12:48:54,0.75,0.0,0.0,0.75,EUR,745.0883,0.0,0.0,0.0,745.0883
60096337,casino_wager,21 May 2025 12:48:53,-1.5,0.0,0.0,-1.5,EUR,744.3383,0.0,0.0,0.0,744.3383
60096336,casino_result,21 May 2025 12:48:52,1.5,0.0,0.0,1.5,EUR,745.8383,0.0,0.0,0.0,745.8383
60096333,casino_wager,21 May 2025 12:48:52,-1.6,0.0,0.0,-1.6,EUR,744.3383,0.0,0.0,0.0,744.3383
60096330,casino_wager,21 May 2025 12:48:51,-3.0,0.0,0.0,-3.0,EUR,745.9383,0.0,0.0,0.0,745.9383
60096329,casino_result,21 May 2025 12:48:50,0.0,0.0,0.0,0.0,EUR,748.9383,0.0,0.0,0.0,748.9383
60096328,casino_wager,21 May 2025 12:48:50,-1.6,0.0,0.0,-1.6,EUR,748.9383,0.0,0.0,0.0,748.9383
60096324,casino_result,21 May 2025 12:48:49,0.24,0.0,0.0,0.24,EUR,750.5383,0.0,0.0,0.0,750.5383
60096319,casino_wager,21 May 2025 12:48:47,-1.5,0.0,0.0,-1.5,EUR,750.2983,0.0,0.0,0.0,750.2983
60096317,casino_wager,21 May 2025 12:48:46,-1.6,0.0,0.0,-1.6,EUR,751.7983,0.0,0.0,0.0,751.7983
60096315,casino_result,21 May 2025 12:48:46,0.24,0.0,0.0,0.24,EUR,753.3983,0.0,0.0,0.0,753.3983
60096307,casino_wager,21 May 2025 12:48:43,-1.6,0.0,0.0,-1.6,EUR,753.1583,0.0,0.0,0.0,753.1583
60096306,casino_result,21 May 2025 12:48:42,1.6,0.0,0.0,1.6,EUR,754.7583,0.0,0.0,0.0,754.7583
60096302,casino_wager,21 May 2025 12:48:41,-1.5,0.0,0.0,-1.5,EUR,753.1583,0.0,0.0,0.0,753.1583
60096297,casino_wager,21 May 2025 12:48:38,-1.5,0.0,0.0,-1.5,EUR,754.6583,0.0,0.0,0.0,754.6583
60096296,casino_result,21 May 2025 12:48:38,0.6,0.0,0.0,0.6,EUR,756.1583,0.0,0.0,0.0,756.1583
60096294,casino_wager,21 May 2025 12:48:38,-1.6,0.0,0.0,-1.6,EUR,755.5583,0.0,0.0,0.0,755.5583
60096293,casino_result,21 May 2025 12:48:37,1.52,0.0,0.0,1.52,EUR,757.1583,0.0,0.0,0.0,757.1583
60096282,casino_wager,21 May 2025 12:48:33,-1.5,0.0,0.0,-1.5,EUR,755.6383,0.0,0.0,0.0,755.6383
60096279,casino_result,21 May 2025 12:48:32,0.0,0.0,0.0,0.0,EUR,757.1383,0.0,0.0,0.0,757.1383
60096276,casino_result,21 May 2025 12:48:31,0.0,0.0,0.0,0.0,EUR,757.1383,0.0,0.0,0.0,757.1383
60096273,casino_wager,21 May 2025 12:48:31,-1.4,0.0,0.0,-1.4,EUR,757.1383,0.0,0.0,0.0,757.1383
60096272,casino_wager,21 May 2025 12:48:31,-1.5,0.0,0.0,-1.5,EUR,758.5383,0.0,0.0,0.0,758.5383
60096271,casino_result,21 May 2025 12:48:30,1.75,0.0,0.0,1.75,EUR,760.0383,0.0,0.0,0.0,760.0383
60096258,casino_result,21 May 2025 12:48:28,0.0,0.0,0.0,0.0,EUR,758.2883,0.0,0.0,0.0,758.2883
60096257,casino_wager,21 May 2025 12:48:28,-1.4,0.0,0.0,-1.4,EUR,758.2883,0.0,0.0,0.0,758.2883
60096254,casino_result,21 May 2025 12:48:27,0.42,0.0,0.0,0.42,EUR,759.6883,0.0,0.0,0.0,759.6883
60096252,casino_result,21 May 2025 12:48:27,0.0,0.0,0.0,0.0,EUR,759.2683,0.0,0.0,0.0,759.2683
60096250,casino_wager,21 May 2025 12:48:27,-1.4,0.0,0.0,-1.4,EUR,759.2683,0.0,0.0,0.0,759.2683
60096243,casino_result,21 May 2025 12:48:26,0.42,0.0,0.0,0.42,EUR,760.6683,0.0,0.0,0.0,760.6683
60096242,casino_wager,21 May 2025 12:48:26,-1.5,0.0,0.0,-1.5,EUR,760.2483,0.0,0.0,0.0,760.2483
60096239,casino_wager,21 May 2025 12:48:25,-1.6,0.0,0.0,-1.6,EUR,761.7483,0.0,0.0,0.0,761.7483
60096236,casino_result,21 May 2025 12:48:25,0.0,0.0,0.0,0.0,EUR,763.3483,0.0,0.0,0.0,763.3483
60096235,casino_result,21 May 2025 12:48:25,0.0,0.0,0.0,0.0,EUR,763.3483,0.0,0.0,0.0,763.3483
60096233,casino_wager,21 May 2025 12:48:24,-1.4,0.0,0.0,-1.4,EUR,763.3483,0.0,0.0,0.0,763.3483
60096230,casino_wager,21 May 2025 12:48:24,-1.4,0.0,0.0,-1.4,EUR,764.7483,0.0,0.0,0.0,764.7483
60096229,casino_result,21 May 2025 12:48:24,0.0,0.0,0.0,0.0,EUR,766.1483,0.0,0.0,0.0,766.1483
60096227,casino_result,21 May 2025 12:48:24,0.0,0.0,0.0,0.0,EUR,766.1483,0.0,0.0,0.0,766.1483
60096224,casino_wager,21 May 2025 12:48:24,-1.4,0.0,0.0,-1.4,EUR,766.1483,0.0,0.0,0.0,766.1483
60096222,casino_wager,21 May 2025 12:48:23,-1.5,0.0,0.0,-1.5,EUR,767.5483,0.0,0.0,0.0,767.5483
60096219,casino_wager,21 May 2025 12:48:23,-1.4,0.0,0.0,-1.4,EUR,769.0483,0.0,0.0,0.0,769.0483
60096217,casino_result,21 May 2025 12:48:23,0.0,0.0,0.0,0.0,EUR,770.4483,0.0,0.0,0.0,770.4483
60096216,casino_wager,21 May 2025 12:48:23,-1.6,0.0,0.0,-1.6,EUR,770.4483,0.0,0.0,0.0,770.4483
60096215,casino_result,21 May 2025 12:48:22,1.26,0.0,0.0,1.26,EUR,772.0483,0.0,0.0,0.0,772.0483
60096213,casino_result,21 May 2025 12:48:22,0.16,0.0,0.0,0.16,EUR,770.7883,0.0,0.0,0.0,770.7883
60096210,casino_wager,21 May 2025 12:48:21,-1.5,0.0,0.0,-1.5,EUR,770.6283,0.0,0.0,0.0,770.6283
60096208,casino_result,21 May 2025 12:48:20,0.0,0.0,0.0,0.0,EUR,772.1283,0.0,0.0,0.0,772.1283
60096206,casino_wager,21 May 2025 12:48:20,-1.4,0.0,0.0,-1.4,EUR,772.1283,0.0,0.0,0.0,772.1283
60096203,casino_result,21 May 2025 12:48:20,0.0,0.0,0.0,0.0,EUR,773.5283,0.0,0.0,0.0,773.5283
60096202,casino_wager,21 May 2025 12:48:19,-1.4,0.0,0.0,-1.4,EUR,773.5283,0.0,0.0,0.0,773.5283
60096200,casino_wager,21 May 2025 12:48:19,-1.6,0.0,0.0,-1.6,EUR,774.9283,0.0,0.0,0.0,774.9283
60096197,casino_result,21 May 2025 12:48:19,1.61,0.0,0.0,1.61,EUR,776.5283,0.0,0.0,0.0,776.5283
60096190,casino_result,21 May 2025 12:48:18,0.0,0.0,0.0,0.0,EUR,774.9183,0.0,0.0,0.0,774.9183
60096188,casino_wager,21 May 2025 12:48:17,-1.6,0.0,0.0,-1.6,EUR,774.9183,0.0,0.0,0.0,774.9183
60096185,casino_wager,21 May 2025 12:48:17,-1.5,0.0,0.0,-1.5,EUR,776.5183,0.0,0.0,0.0,776.5183
60096183,casino_result,21 May 2025 12:48:17,0.48,0.0,0.0,0.48,EUR,778.0183,0.0,0.0,0.0,778.0183
60096180,casino_result,21 May 2025 12:48:16,0.0,0.0,0.0,0.0,EUR,777.5383,0.0,0.0,0.0,777.5383
60096179,casino_result,21 May 2025 12:48:16,12.0,0.0,0.0,12.0,EUR,777.5383,0.0,0.0,0.0,777.5383
60096176,casino_wager,21 May 2025 12:48:16,-1.4,0.0,0.0,-1.4,EUR,765.5383,0.0,0.0,0.0,765.5383
60096174,casino_result,21 May 2025 12:48:15,0.0,0.0,0.0,0.0,EUR,766.9383,0.0,0.0,0.0,766.9383
60096173,casino_result,21 May 2025 12:48:15,0.0,0.0,0.0,0.0,EUR,766.9383,0.0,0.0,0.0,766.9383
60096172,casino_wager,21 May 2025 12:48:15,-1.4,0.0,0.0,-1.4,EUR,766.9383,0.0,0.0,0.0,766.9383
60096171,casino_wager,21 May 2025 12:48:15,-1.4,0.0,0.0,-1.4,EUR,768.3383,0.0,0.0,0.0,768.3383
60096170,casino_wager,21 May 2025 12:48:14,-1.4,0.0,0.0,-1.4,EUR,769.7383,0.0,0.0,0.0,769.7383
60096169,casino_result,21 May 2025 12:48:14,0.0,0.0,0.0,0.0,EUR,771.1383,0.0,0.0,0.0,771.1383
60096167,casino_result,21 May 2025 12:48:14,0.7,0.0,0.0,0.7,EUR,771.1383,0.0,0.0,0.0,771.1383
60096166,casino_result,21 May 2025 12:48:13,0.0,0.0,0.0,0.0,EUR,770.4383,0.0,0.0,0.0,770.4383
60096163,casino_wager,21 May 2025 12:48:12,-1.4,0.0,0.0,-1.4,EUR,770.4383,0.0,0.0,0.0,770.4383
60096161,casino_wager,21 May 2025 12:48:12,-1.6,0.0,0.0,-1.6,EUR,771.8383,0.0,0.0,0.0,771.8383
60096160,casino_result,21 May 2025 12:48:12,0.84,0.0,0.0,0.84,EUR,773.4383,0.0,0.0,0.0,773.4383
60096159,casino_result,21 May 2025 12:48:11,0.8,0.0,0.0,0.8,EUR,772.5983,0.0,0.0,0.0,772.5983
60096152,casino_result,21 May 2025 12:48:10,0.0,0.0,0.0,0.0,EUR,771.7983,0.0,0.0,0.0,771.7983
60096151,casino_wager,21 May 2025 12:48:10,-1.4,0.0,0.0,-1.4,EUR,771.7983,0.0,0.0,0.0,771.7983
60096149,casino_result,21 May 2025 12:48:10,0.0,0.0,0.0,0.0,EUR,773.1983,0.0,0.0,0.0,773.1983
60096144,casino_wager,21 May 2025 12:48:09,-1.4,0.0,0.0,-1.4,EUR,773.1983,0.0,0.0,0.0,773.1983
60096142,casino_wager,21 May 2025 12:48:09,-1.4,0.0,0.0,-1.4,EUR,774.5983,0.0,0.0,0.0,774.5983
60096140,casino_result,21 May 2025 12:48:09,0.0,0.0,0.0,0.0,EUR,775.9983,0.0,0.0,0.0,775.9983
60096139,casino_result,21 May 2025 12:48:09,0.0,0.0,0.0,0.0,EUR,775.9983,0.0,0.0,0.0,775.9983
60096138,casino_result,21 May 2025 12:48:09,0.0,0.0,0.0,0.0,EUR,775.9983,0.0,0.0,0.0,775.9983
60096134,casino_wager,21 May 2025 12:48:08,-1.4,0.0,0.0,-1.4,EUR,775.9983,0.0,0.0,0.0,775.9983
60096131,casino_wager,21 May 2025 12:48:08,-1.4,0.0,0.0,-1.4,EUR,777.3983,0.0,0.0,0.0,777.3983
60096130,casino_wager,21 May 2025 12:48:08,-1.5,0.0,0.0,-1.5,EUR,778.7983,0.0,0.0,0.0,778.7983
60096128,casino_result,21 May 2025 12:48:08,0.0,0.0,0.0,0.0,EUR,780.2983,0.0,0.0,0.0,780.2983
60096126,casino_wager,21 May 2025 12:48:07,-1.4,0.0,0.0,-1.4,EUR,780.2983,0.0,0.0,0.0,780.2983
60096122,casino_wager,21 May 2025 12:48:07,-1.4,0.0,0.0,-1.4,EUR,781.6983,0.0,0.0,0.0,781.6983
60096119,casino_result,21 May 2025 12:48:06,0.0,0.0,0.0,0.0,EUR,783.0983,0.0,0.0,0.0,783.0983
60096118,casino_result,21 May 2025 12:48:06,0.42,0.0,0.0,0.42,EUR,783.0983,0.0,0.0,0.0,783.0983
60096115,casino_result,21 May 2025 12:48:06,0.0,0.0,0.0,0.0,EUR,782.6783,0.0,0.0,0.0,782.6783
60096113,casino_result,21 May 2025 12:48:06,0.0,0.0,0.0,0.0,EUR,782.6783,0.0,0.0,0.0,782.6783
60096112,casino_result,21 May 2025 12:48:05,0.0,0.0,0.0,0.0,EUR,782.6783,0.0,0.0,0.0,782.6783
60096109,casino_wager,21 May 2025 12:48:05,-1.4,0.0,0.0,-1.4,EUR,782.6783,0.0,0.0,0.0,782.6783
60096107,casino_wager,21 May 2025 12:48:05,-1.5,0.0,0.0,-1.5,EUR,784.0783,0.0,0.0,0.0,784.0783
60096106,casino_wager,21 May 2025 12:48:05,-1.4,0.0,0.0,-1.4,EUR,785.5783,0.0,0.0,0.0,785.5783
60096104,casino_wager,21 May 2025 12:48:05,-1.6,0.0,0.0,-1.6,EUR,786.9783,0.0,0.0,0.0,786.9783
60096102,casino_result,21 May 2025 12:48:05,0.0,0.0,0.0,0.0,EUR,788.5783,0.0,0.0,0.0,788.5783
60096101,casino_wager,21 May 2025 12:48:04,-1.4,0.0,0.0,-1.4,EUR,788.5783,0.0,0.0,0.0,788.5783
60096100,casino_result,21 May 2025 12:48:04,0.0,0.0,0.0,0.0,EUR,789.9783,0.0,0.0,0.0,789.9783
60096094,casino_wager,21 May 2025 12:48:04,-1.4,0.0,0.0,-1.4,EUR,789.9783,0.0,0.0,0.0,789.9783
60096093,casino_wager,21 May 2025 12:48:03,-1.4,0.0,0.0,-1.4,EUR,791.3783,0.0,0.0,0.0,791.3783
60096092,casino_result,21 May 2025 12:48:03,0.0,0.0,0.0,0.0,EUR,792.7783,0.0,0.0,0.0,792.7783
60096091,casino_result,21 May 2025 12:48:03,0.0,0.0,0.0,0.0,EUR,792.7783,0.0,0.0,0.0,792.7783
60096090,casino_result,21 May 2025 12:48:03,0.0,0.0,0.0,0.0,EUR,792.7783,0.0,0.0,0.0,792.7783
60096089,casino_wager,21 May 2025 12:48:03,-1.6,0.0,0.0,-1.6,EUR,792.7783,0.0,0.0,0.0,792.7783
60096088,casino_wager,21 May 2025 12:48:03,-1.4,0.0,0.0,-1.4,EUR,794.3783,0.0,0.0,0.0,794.3783
60096085,casino_wager,21 May 2025 12:48:03,-1.5,0.0,0.0,-1.5,EUR,795.7783,0.0,0.0,0.0,795.7783
60096083,casino_wager,21 May 2025 12:48:02,-1.4,0.0,0.0,-1.4,EUR,797.2783,0.0,0.0,0.0,797.2783
60096082,casino_result,21 May 2025 12:48:02,0.32,0.0,0.0,0.32,EUR,798.6783,0.0,0.0,0.0,798.6783
60096081,casino_result,21 May 2025 12:48:02,0.0,0.0,0.0,0.0,EUR,798.3583,0.0,0.0,0.0,798.3583
60096079,casino_result,21 May 2025 12:48:02,0.0,0.0,0.0,0.0,EUR,798.3583,0.0,0.0,0.0,798.3583
60096077,casino_wager,21 May 2025 12:48:02,-1.4,0.0,0.0,-1.4,EUR,798.3583,0.0,0.0,0.0,798.3583
60096074,casino_wager,21 May 2025 12:48:01,-1.4,0.0,0.0,-1.4,EUR,799.7583,0.0,0.0,0.0,799.7583
60096073,casino_result,21 May 2025 12:48:01,0.0,0.0,0.0,0.0,EUR,801.1583,0.0,0.0,0.0,801.1583
60096072,casino_wager,21 May 2025 12:48:01,-1.4,0.0,0.0,-1.4,EUR,801.1583,0.0,0.0,0.0,801.1583
60096070,casino_result,21 May 2025 12:48:00,1.89,0.0,0.0,1.89,EUR,802.5583,0.0,0.0,0.0,802.5583
60096068,casino_wager,21 May 2025 12:48:00,-1.5,0.0,0.0,-1.5,EUR,800.6683,0.0,0.0,0.0,800.6683
60096063,casino_result,21 May 2025 12:47:59,0.45,0.0,0.0,0.45,EUR,802.1683,0.0,0.0,0.0,802.1683
60096058,casino_wager,21 May 2025 12:47:59,-1.6,0.0,0.0,-1.6,EUR,801.7183,0.0,0.0,0.0,801.7183
60096056,casino_result,21 May 2025 12:47:58,0.0,0.0,0.0,0.0,EUR,803.3183,0.0,0.0,0.0,803.3183
60096055,casino_result,21 May 2025 12:47:58,12.16,0.0,0.0,12.16,EUR,803.3183,0.0,0.0,0.0,803.3183
60096054,casino_wager,21 May 2025 12:47:58,-1.4,0.0,0.0,-1.4,EUR,791.1583,0.0,0.0,0.0,791.1583
60096050,casino_result,21 May 2025 12:47:57,1.26,0.0,0.0,1.26,EUR,792.5583,0.0,0.0,0.0,792.5583
60096041,casino_result,21 May 2025 12:47:55,0.0,0.0,0.0,0.0,EUR,791.2983,0.0,0.0,0.0,791.2983
60096039,casino_wager,21 May 2025 12:47:54,-1.5,0.0,0.0,-1.5,EUR,791.2983,0.0,0.0,0.0,791.2983
60096038,casino_wager,21 May 2025 12:47:54,-1.4,0.0,0.0,-1.4,EUR,792.7983,0.0,0.0,0.0,792.7983
60096032,casino_result,21 May 2025 12:47:54,3.15,0.0,0.0,3.15,EUR,794.1983,0.0,0.0,0.0,794.1983
60096026,casino_wager,21 May 2025 12:47:52,-1.5,0.0,0.0,-1.5,EUR,791.0483,0.0,0.0,0.0,791.0483
60096021,casino_wager,21 May 2025 12:47:50,-1.4,0.0,0.0,-1.4,EUR,792.5483,0.0,0.0,0.0,792.5483
60096020,casino_result,21 May 2025 12:47:50,0.0,0.0,0.0,0.0,EUR,793.9483,0.0,0.0,0.0,793.9483
60096014,casino_wager,21 May 2025 12:47:50,-1.5,0.0,0.0,-1.5,EUR,793.9483,0.0,0.0,0.0,793.9483
60096012,casino_result,21 May 2025 12:47:50,1.05,0.0,0.0,1.05,EUR,795.4483,0.0,0.0,0.0,795.4483
60096005,casino_wager,21 May 2025 12:47:47,-1.5,0.0,0.0,-1.5,EUR,794.3983,0.0,0.0,0.0,794.3983
60096002,casino_result,21 May 2025 12:47:47,0.0,0.0,0.0,0.0,EUR,795.8983,0.0,0.0,0.0,795.8983
60096001,casino_wager,21 May 2025 12:47:46,-1.4,0.0,0.0,-1.4,EUR,795.8983,0.0,0.0,0.0,795.8983
60096000,casino_result,21 May 2025 12:47:46,0.0,0.0,0.0,0.0,EUR,797.2983,0.0,0.0,0.0,797.2983
60095999,casino_wager,21 May 2025 12:47:46,-1.4,0.0,0.0,-1.4,EUR,797.2983,0.0,0.0,0.0,797.2983
60095998,casino_result,21 May 2025 12:47:46,0.0,0.0,0.0,0.0,EUR,798.6983,0.0,0.0,0.0,798.6983
60095996,casino_wager,21 May 2025 12:47:45,-1.4,0.0,0.0,-1.4,EUR,798.6983,0.0,0.0,0.0,798.6983
60095994,casino_wager,21 May 2025 12:47:45,-1.5,0.0,0.0,-1.5,EUR,800.0983,0.0,0.0,0.0,800.0983
60095992,casino_wager,21 May 2025 12:47:45,-1.4,0.0,0.0,-1.4,EUR,801.5983,0.0,0.0,0.0,801.5983
60095991,casino_result,21 May 2025 12:47:45,0.0,0.0,0.0,0.0,EUR,802.9983,0.0,0.0,0.0,802.9983
60095990,casino_result,21 May 2025 12:47:45,0.0,0.0,0.0,0.0,EUR,802.9983,0.0,0.0,0.0,802.9983
60095987,casino_wager,21 May 2025 12:47:44,-1.4,0.0,0.0,-1.4,EUR,802.9983,0.0,0.0,0.0,802.9983
60095986,casino_result,21 May 2025 12:47:44,0.0,0.0,0.0,0.0,EUR,804.3983,0.0,0.0,0.0,804.3983
60095985,casino_result,21 May 2025 12:47:44,3.0,0.0,0.0,3.0,EUR,804.3983,0.0,0.0,0.0,804.3983
60095983,casino_wager,21 May 2025 12:47:44,-1.4,0.0,0.0,-1.4,EUR,801.3983,0.0,0.0,0.0,801.3983
60095982,casino_result,21 May 2025 12:47:44,0.0,0.0,0.0,0.0,EUR,802.7983,0.0,0.0,0.0,802.7983
60095978,casino_wager,21 May 2025 12:47:43,-1.4,0.0,0.0,-1.4,EUR,802.7983,0.0,0.0,0.0,802.7983
60095975,casino_result,21 May 2025 12:47:43,1.05,0.0,0.0,1.05,EUR,804.1983,0.0,0.0,0.0,804.1983
60095971,casino_result,21 May 2025 12:47:41,0.0,0.0,0.0,0.0,EUR,803.1483,0.0,0.0,0.0,803.1483
60095970,casino_wager,21 May 2025 12:47:41,-1.4,0.0,0.0,-1.4,EUR,803.1483,0.0,0.0,0.0,803.1483
60095969,casino_wager,21 May 2025 12:47:40,-1.6,0.0,0.0,-1.6,EUR,804.5483,0.0,0.0,0.0,804.5483
60095968,casino_result,21 May 2025 12:47:40,7.0,0.0,0.0,7.0,EUR,806.1483,0.0,0.0,0.0,806.1483
60095964,casino_result,21 May 2025 12:47:40,1.36,0.0,0.0,1.36,EUR,799.1483,0.0,0.0,0.0,799.1483
60095963,casino_wager,21 May 2025 12:47:39,-1.5,0.0,0.0,-1.5,EUR,797.7883,0.0,0.0,0.0,797.7883
60095962,casino_result,21 May 2025 12:47:39,30.9,0.0,0.0,30.9,EUR,799.2883,0.0,0.0,0.0,799.2883
60095960,casino_result,21 May 2025 12:47:38,0.0,0.0,0.0,0.0,EUR,768.3883,0.0,0.0,0.0,768.3883
60095959,casino_result,21 May 2025 12:47:38,0.0,0.0,0.0,0.0,EUR,768.3883,0.0,0.0,0.0,768.3883
60095958,casino_wager,21 May 2025 12:47:37,-1.4,0.0,0.0,-1.4,EUR,768.3883,0.0,0.0,0.0,768.3883
60095955,casino_result,21 May 2025 12:47:37,0.0,0.0,0.0,0.0,EUR,769.7883,0.0,0.0,0.0,769.7883
60095953,casino_wager,21 May 2025 12:47:37,-1.4,0.0,0.0,-1.4,EUR,769.7883,0.0,0.0,0.0,769.7883
60095952,casino_wager,21 May 2025 12:47:36,-1.4,0.0,0.0,-1.4,EUR,771.1883,0.0,0.0,0.0,771.1883
60095950,casino_result,21 May 2025 12:47:36,2.66,0.0,0.0,2.66,EUR,772.5883,0.0,0.0,0.0,772.5883
60095947,casino_result,21 May 2025 12:47:34,0.0,0.0,0.0,0.0,EUR,769.9283,0.0,0.0,0.0,769.9283
60095946,casino_wager,21 May 2025 12:47:33,-1.4,0.0,0.0,-1.4,EUR,769.9283,0.0,0.0,0.0,769.9283
